score
2.7302753506248943e-23
2.7571817150835653e-10
1.5819938561519268e-06
5.0306234327737065e-37
6.407869654955365e-43
0.016791497862686
0.0113809544466719
7.885397571760049e-07
1.2704202035755257e-49
3.4700021892996644e-08
0.0024569660541021
2.0217959519182115e-08
0.0001579999464182
4.472418279935397e-06
0.0014269068529386
0.0252923018276082
0.0670485211266937
3.10944071095122e-06
2.850280929801077e-05
1.0491487879439636e-10
8.809151342065876e-10
4.1063915241065515e-19
0.0014174938268141
3.943006026671499e-05
0.0006741202444846
7.809091462371199e-31
4.292110405854446e-31
8.971461958720842e-09
0.0638167585529189
4.006476755972288e-27
2.548865975080221e-05
5.971861104789761e-23
6.01412172379004e-20
7.238666333254091e-16
1.262636050034977e-47
0.1107959063846997
0.051945642408537
9.132150728166843e-25
1.3629904436491754e-23
6.799304261821793e-30
2.1713308986357983e-14
1.8501944232846937e-11
1.5831334807930884e-06
0.0032781453744937
0.0593870652007468
4.2988345849524887e-16
6.804099854709222e-25
0.0004041063867215
6.01412172379004e-20
0.0298903185222357
1.3131223819464095e-10
0.0359850404339792
6.445629032650344e-33
0.003637458159587
4.1640678248366746e-05
9.97989911506012e-16
0.0086509128085889
0.1084476644011965
2.5190921092763985e-10
1.3662420371853782e-47
6.01412172379004e-20
8.71707357177706e-05
3.05848279128989e-39
1.301946438299185e-10
0.000359187264593
8.447757743287261e-17
2.91050195931314e-05
4.5729831843824594e-08
7.959945875800921e-05
2.6993097830856585e-06
6.11149334874537e-35
4.448804552056357e-06
2.220928292286628e-05
5.277998145081373e-18
0.0788599117609652
7.191655617934497e-18
8.660267845487408e-15
0.0001047523628921
4.127355845643256e-07
0.0029501682151487
6.29560054360646e-32
7.510091032944222e-05
0.0001497840291623
5.697767067682469e-30
0.0299154328026013
0.113959998189945
2.5136063886370897e-06
2.255622149701182e-06
2.1384265527685475e-12
6.437896533955873e-08
0.1116303927084563
8.304182157456788e-07
7.332757212518037e-13
2.170618225156193e-16
0.0065638634009256
2.292187346203833e-05
1.7762219638595276e-05
3.283217549715827e-05
3.9580478785432867e-25
0.001407321400363
5.757607234056801e-20
9.567607632106928e-43
1.650060541352066e-07
3.41019841792838e-33
1.9356210653120607e-05
0.0001357715206165
4.552662918913513e-44
0.005775303637331
0.0362843683780527
1.8258786494460635e-09
0.0004462412507655
4.511692662987315e-09
0.2107558281532805
9.15674969578564e-05
6.01412172379004e-20
0.000145576427897
1.4393176302923678e-08
0.0074829520947144
4.8324831483513687e-48
0.048293498584397
6.01412172379004e-20
8.349801801215975e-33
0.4182715025788158
3.085299208563788e-12
7.975985243409938e-11
6.01412172379004e-20
4.5029616559871137e-05
0.0794490911257746
9.601216352932996e-41
0.0868170384083746
0.0733995198068658
1.0043079037375314e-09
1.0104635359675423e-32
0.0027508939670682
3.008205200598461e-07
0.0084234994964336
1.0987397530534409e-06
6.01412172379004e-20
0.0765962087552443
0.5047339292682426
0.0550689869680781
0.0018205292392452
2.1431098184692872e-10
1.5176344255816784e-05
1.1108961304316726e-08
4.589108388915121e-05
0.1158132444551273
1.4356214458689574e-12
0.0048596776358568
8.603150428223293e-06
4.375727913014155e-20
1.6946222904717297e-19
5.50564603341664e-06
7.212826627481928e-05
0.0706432845397777
1.1836913494565152e-46
0.0016905151109225
8.169782056090872e-43
5.322536198144024e-44
6.01412172379004e-20
1.967288149504731e-06
1.960742002346286e-09
5.491140377353008e-48
3.6120410508027935e-27
1.3995104985648747e-05
0.3206428749409201
5.5911605579781434e-18
1.0067180184267384e-31
0.2719085147375691
0.0074375742445616
0.0007205997329918
1.543053592821885e-12
1.2814642782707637e-17
0.0117494296805609
1.3036566955827347e-16
2.049491113811339e-05
2.1770844965802764e-05
1.0874414042145451e-16
1.6589677228049678e-10
1.7071902503673585e-12
0.0003261474808255
8.335051069228315e-18
3.689329863132087e-47
0.0002581297208141
6.01412172379004e-20
0.0861665621831729
2.1813799281858856e-21
1.1108562392126186e-34
3.7524532240935124e-08
5.954606412058639e-20
5.951505860936198e-20
6.242661472491564e-32
0.0004311043932305
7.492807816869189e-14
0.0005371990461719
0.0008770739409463
1.102278547649896e-19
0.0021656834101978
0.0281947004413969
0.0110656781937679
1.600769002966889e-16
6.729995124351414e-10
1.5165287892993411e-27
0.1030556969623157
0.00467337983426
1.1080719221823344e-09
6.01412172379004e-20
5.5355622852583695e-08
1.8671531104885956e-22
0.0044572669185816
6.993649162157493e-15
8.042618490092793e-21
4.557889658917154e-25
0.0039306595831226
1.0923471274423009e-05
2.354129498114628e-05
0.1480194311759407
1.9206313504490772e-16
2.005440189847281e-06
1.671631900999465e-09
1.9795168430480954e-06
0.0005953743554387
1.1801827287576713e-23
6.966188588680384e-21
1.0899526493610967e-16
0.1168266357877089
0.2632586922453485
2.409954850436848e-06
7.373317858226651e-06
0.0001902978881817
0.0003111918368128
5.653728800385317e-20
3.122889099210007e-12
1.3573054805324912e-09
1.1921519387822416e-33
9.438257202804244e-05
6.43521135372502e-08
9.197121052057952e-07
0.1487674267567195
4.471049860096597e-05
4.714504562985152e-08
0.0115104725800152
1.2985665132438502e-44
1.366888346101706e-15
0.0043111253880259
3.054697442834434e-20
4.068806315417883e-07
5.4000844665948457e-20
0.0964722200807086
4.7869625064601536e-08
0.0005589231136356
0.2939378673709088
2.4676365345788323e-05
7.119141429549522e-14
6.01412172379004e-20
1.8436097284481875e-07
6.01412172379004e-20
0.0639892808611223
0.0784725116641246
1.101577473007009e-21
1.0572580473278889e-13
0.3591360668720732
6.634782402048164e-05
1.822160711639072e-08
0.1233878854980016
0.0025711697379332
5.1265453514803935e-12
9.977422003081225e-19
5.451634169798358e-27
1.67787339173276e-35
0.0209705990611487
6.730814898009576e-19
1.4558030663260068e-05
0.0010397938918365
1.8547595205734425e-05
2.464255588789206e-11
2.939581310347556e-39
3.04518731922998e-14
5.4506510324026156e-08
4.366985786477147e-05
0.0225661848225848
4.307187180475431e-05
4.506600415849757e-05
0.0054288716106989
1.711930077175265e-20
1.02485279270023e-06
5.385486692113113e-20
1.2064511474421685e-05
9.810783638368566e-05
6.061621765087055e-17
7.154410131144794e-08
0.0127325627149613
3.569660823699863e-13
1.824522589354498e-18
2.81819336986843e-38
6.2322743800895374e-09
3.560928436488152e-18
3.3680360436165176e-31
1.0353361053335363e-48
3.7541158762682805e-13
3.424530866119617e-10
0.0147179532382187
0.1508558872799318
4.765020323360512e-13
1.0750156212703449e-07
0.1125904061438152
0.0062138492347693
6.719065941245773e-07
0.0001207200423418
5.339318289168001e-15
0.0011412612879392
3.7543596521412275e-10
0.0182957595802855
0.0014017948323249
2.142911393675581e-15
0.0433855152306691
0.0010658154971611
1.657503048861041e-07
1.1158227821058543e-31
0.118077575177263
6.01412172379004e-20
2.727645489871881e-36
0.0002443108264176
2.0917259482259918e-09
0.1112968605740192
0.6011763916775932
0.0071021646477877
0.0006523586341858
0.0001825984047832
4.393373608214465e-05
2.003623475007527e-05
0.1128028629171708
0.0075998428845275
0.14913942929728
3.4810765227563593e-09
0.0530370394134172
3.53672968646914e-29
1.632665631642994e-11
5.0571467203775524e-08
9.316480086312784e-05
6.01412172379004e-20
3.840610268193692e-09
0.1087033898923297
0.0367535536485352
6.975276363369225e-33
3.539708716844617e-20
6.215370834788518e-05
0.0881172047427832
0.0001213271351312
