pl_name,predicted_class,habitability_probability,habitability_score,actual_label,pl_rade,pl_eqt,pl_insol,st_teff,pl_orbeccen,rank
TOI-954 b,0,0.0,0.0,0,9.05543,1659.0,1260.27,5756.0,0.0,4074
TOI-904 b,0,0.0,0.0,0,2.309613,433.12,8.3169,3992.0,0.0,4075
TOI-763 c,0,0.0,0.0,0,2.86350851,722.28,64.3196,5767.0,0.0,4076
TOI-771 b,0,0.0,0.0,0,1.422,527.19,12.86,3201.0,0.0,4077
TOI-771 b,0,0.0,0.0,0,1.36,543.0,14.0,3370.0,0.055,4078
TOI-771 b,0,0.0,0.0,0,1.39608687,501.06,14.8966,3231.0,0.0,4079
TOI-776 b,0,0.0,0.0,0,1.85,514.0,11.5,3709.0,0.06,4080
TOI-776 b,0,0.0,0.0,0,1.76873146,474.67,11.9975,3806.0,0.0,4081
TOI-776 c,0,0.0,0.0,0,2.09999423,383.27,5.0996,3806.0,0.0,4082
TOI-776 c,0,0.0,0.0,0,2.02,415.0,4.9,3709.0,0.04,4083
TOI-778 b,0,0.0,0.0,0,15.2453,1450.0,734.672,6780.0,0.0,4084
TOI-782 b,0,0.0,0.0,0,2.734,435.0,5.91,3370.0,0.19,4085
TOI-782 b,0,0.0,0.0,0,2.59266525,388.62,5.3902,3331.0,0.0,4086
TOI-836 c,0,0.0,0.0,0,2.64032,704.0,40.8229,4476.0,0.0,4087
TOI-813 b,0,0.0,0.0,0,7.21688318,594.81,29.5833,5823.7,0.0,4088
TOI-813 b,0,0.0,0.0,0,6.71,610.0,23.1,5907.0,0.0,4089
TOI-815 b,0,0.0,0.0,0,2.94,686.0,36.9,4869.0,0.2,4090
TOI-815 b,0,0.0,0.0,0,2.62397,672.0,33.9923,4953.9,0.0,4091
TOI-815 c,0,0.0,0.0,0,2.1838,483.0,9.0444,4953.9,0.0,4092
TOI-815 c,0,0.0,0.0,0,2.62,469.0,8.03,4869.0,0.22,4093
TOI-824 b,0,0.0,0.0,0,2.926,1253.0,412.0,4600.0,0.0,4094
TOI-824 b,0,0.0,0.0,0,2.95390567,1148.71,411.5002,4452.0,0.0,4095
TOI-833 b,0,0.0,0.0,0,1.38903099,1033.92,270.0682,3965.0,0.0,4096
TOI-836 b,0,0.0,0.0,0,1.69257,763.99,40.9119,4476.0,0.0,4097
TOI-836 b,0,0.0,0.0,0,1.704,871.0,78.838,4552.0,0.053,4098
TOI-836 c,0,0.0,0.0,0,2.587,665.0,26.707,4552.0,0.078,4099
TOI-784 b,0,0.0,0.0,0,1.84303,1256.0,413.894,5849.0,0.0,4100
WASP-101 b,0,0.0,0.0,0,15.85259012,1465.19,1089.171,6400.0,0.0,4101
WASP-102 b,0,0.0,0.0,0,14.9972,1582.0,1041.16,5838.0,0.0,4102
WASP-102 b,0,0.0,0.0,0,14.90794433,1671.0,1293.0,5990.0,0.0,4103
WASP-104 b,0,0.0,0.0,0,12.62298499,1384.26,867.7365,5306.0,0.0,4104
WASP-105 b,0,0.0,0.0,0,15.0953,916.21,166.5368,5070.0,0.0,4105
WASP-106 b,0,0.0,0.0,0,11.48126141,1085.26,327.8307,6055.0,0.0,4106
WASP-107 b,0,0.0,0.0,0,10.55,672.5,51.0,4425.0,0.0,4107
WASP-107 b,0,0.0,0.0,0,12.8433,687.0,37.0251,4233.2,0.0,4108
WASP-108 b,0,0.0,0.0,0,16.33551942,1548.88,1360.1641,6783.0,0.0,4109
WASP-11 b,0,0.0,0.0,0,11.46948561,940.6,184.988,4926.0,0.0,4110
WASP-110 b,0,0.0,0.0,0,13.8305377,1033.06,269.1657,5443.0,0.0,4111
TOI-969 b,0,0.0,0.0,0,2.765,941.0,188.0,4435.0,0.0,4112
WASP-113 b,0,0.0,0.0,0,17.3816,1491.0,821.405,5939.3,0.0,4113
WASP-114 b,0,0.0,0.0,0,14.50617801,1884.12,2978.2048,5887.35,0.0,4114
WASP-116 b,0,0.0,0.0,0,13.67495645,1414.0,663.0,6250.0,0.0,4115
WASP-116 b,0,0.0,0.0,0,15.5423,1389.0,619.404,6110.0,0.0,4116
WASP-117 b,0,0.0,0.0,0,11.76791831,972.96,211.7917,6038.0,0.0,4117
WASP-118 b,0,0.0,0.0,0,18.2851,2509.0,6586.47,6404.0,0.0,4118
WASP-119 b,0,0.0,0.0,0,13.85160928,1399.99,907.8624,5650.0,0.0,4119
WASP-12 b,0,0.0,0.0,0,22.61545551,2428.54,8220.584,6154.0,0.0,4120
WASP-120 b,0,0.0,0.0,0,13.61374033,1665.52,1818.5489,6450.0,0.0,4121
WASP-121 b,0,0.0,0.0,0,22.0328,2473.0,6216.41,6459.0,0.0,4122
WASP-123 b,0,0.0,0.0,0,14.4339,1461.0,758.324,5703.0,0.0,4123
WASP-124 b,0,0.0,0.0,0,14.9864072,1481.0,748.0,6258.0,0.0,4124
WASP-110 b,0,0.0,0.0,0,13.19297028,1158.0,279.0,5392.0,0.0,4125
TOI-969 b,0,0.0,0.0,0,3.64998,1002.0,167.634,4249.1,0.0,4126
TRAPPIST-1 b,0,0.0,0.0,0,1.086,400.1,4.25,2559.0,0.081,4127
TRAPPIST-1 b,0,0.0,0.0,0,1.20389172,802.86,98.1931,5780.0,0.0,4128
TRAPPIST-1 b,0,0.0,0.0,0,1.113,400.0,4.25,2550.0,0.0,4129
TRAPPIST-1 c,0,0.0,0.0,0,1.049,342.0,2.26,2550.0,0.0,4130
TRAPPIST-1 c,0,0.0,0.0,0,1.056,341.9,2.27,2559.0,0.083,4131
TRAPPIST-1 d,0,0.0,0.0,0,0.804,286.0,1.119,2566.0,0.0,4132
TRAPPIST-1 d,0,0.0,0.0,0,0.772,288.0,1.143,2559.0,0.07,4133
TRAPPIST-1 e,0,0.0,0.0,0,0.918,251.3,0.662,2559.0,0.085,4134
TRAPPIST-1 f,0,0.0,0.0,0,1.045,219.0,0.382,2559.0,0.063,4135
TRAPPIST-1 g,0,0.0,0.0,0,1.127,198.6,0.258,2559.0,0.061,4136
WASP-100 b,0,0.0,0.0,0,16.3869,1864.0,2005.83,6900.0,0.0,4137
TrES-1 b,0,0.0,0.0,0,12.75298917,1077.41,318.4582,5242.82,0.0,4138
TrES-2 b,0,0.0,0.0,0,12.85,1344.0,772.22,5850.0,0.0,4139
TrES-2 b,0,0.0,0.0,0,12.85,1344.0,772.22,5850.0,0.0,4140
TrES-2 b,0,0.0,0.0,0,12.85,1344.0,772.22,5850.0,0.0,4141
TrES-2 b,0,0.0,0.0,0,13.04,1339.0,761.46,5820.0,0.0,4142
TrES-2 b,0,0.0,0.0,0,13.77034053,1363.8,817.5658,5854.0,0.0,4143
TrES-3 b,0,0.0,0.0,0,16.75888299,1443.29,1025.5022,5489.0,0.0,4144
TrES-4 b,0,0.0,0.0,0,21.20280763,1761.68,2276.295,6184.0,0.0,4145
TrES-5 b,0,0.0,0.0,0,14.0641,1278.0,442.993,5115.0,0.0,4146
V1298 Tau b,0,0.0,0.0,0,10.22,668.0,33.2,4970.0,0.112,4147
WASP-1 b,0,0.0,0.0,0,17.70019319,1730.94,2121.5175,6116.0,0.0,4148
WASP-10 b,0,0.0,0.0,0,12.65567082,926.35,174.0323,4713.98,0.0,4149
TRAPPIST-1 h,0,0.0,0.0,0,0.755,168.0,0.131,2559.0,0.0,4150
TOI-6041 b,0,0.0,0.0,0,4.39378,566.0,17.1449,5359.0,0.0,4151
TOI-6041 b,0,0.0,0.0,0,4.55,605.6,22.4,5445.0,0.0,4152
TOI-6054.01,0,0.0,0.0,0,2.64,1360.0,570.0,6047.0,0.164,4153
TOI-6054.01,0,0.0,0.0,0,2.52777256,1221.83,526.6956,6111.67,0.0,4154
TOI-6054.02,0,0.0,0.0,0,2.82,1143.0,285.0,6047.0,0.332,4155
TOI-6054.02,0,0.0,0.0,0,2.79817968,1028.01,263.9394,6111.67,0.0,4156
TOI-6086 b,0,0.0,0.0,0,0.96506187,604.35,31.5257,3300.0,0.0,4157
TOI-6086 b,0,0.0,0.0,0,1.18,634.0,26.8,3200.0,0.0,4158
TOI-6109 b,0,0.0,0.0,0,3.92346,700.0,39.9451,5416.1,0.0,4159
TOI-6109 c,0,0.0,0.0,0,4.04578,786.0,63.3913,5416.1,0.0,4160
TOI-6130 b,0,0.0,0.0,0,14.5439,1351.0,553.561,5967.0,0.0,4161
TOI-763 b,0,0.0,0.0,0,2.4097088,937.98,182.935,5767.0,0.0,4162
TOI-615 b,0,0.0,0.0,0,18.97680433,1666.0,1286.0,6850.0,0.39,4163
TOI-615 b,0,0.0,0.0,0,19.1536,1682.0,1329.63,7437.0,0.0,4164
TOI-620 b,0,0.0,0.0,0,3.05033809,538.19,19.8274,3633.0,0.0,4165
TOI-620 b,0,0.0,0.0,0,3.76,603.6,20.8,3708.0,0.22,4166
TOI-622 b,0,0.0,0.0,0,9.2362001,1388.0,602.0,6400.0,0.42,4167
TOI-622 b,0,0.0,0.0,0,9.30024126,1274.23,623.0277,7056.0,0.0,4168
TOI-6223 b,0,0.0,0.0,0,4.94518,708.0,41.8646,3909.0,0.0,4169
TOI-6255 b,0,0.0,0.0,0,0.96173856,1256.46,588.9944,3423.0,0.0,4170
TOI-628 b,0,0.0,0.0,0,12.1343,1586.0,1052.9,6174.0,0.0,4171
TOI-6303 b,0,0.0,0.0,0,11.59,541.0,14.28,3977.0,0.02,4172
TOI-6303 b,0,0.0,0.0,0,12.3024,488.0,9.4548,3848.0,0.0,4173
TOI-6324 b,0,0.0,0.0,0,1.05678,1143.0,284.211,3358.0,0.0,4174
TOI-6130 b,0,0.0,0.0,0,14.3474953,1750.0,1150.0,6110.0,0.036,4175
TOI-5713 b,0,0.0,0.0,0,1.77,347.2,2.2554,3225.0,0.24,4176
TOI-5713 b,0,0.0,0.0,0,1.8605473,317.82,2.4111,3271.0,0.0,4177
TOI-5720 b,0,0.0,0.0,0,1.09,708.0,41.7,3325.0,0.0,4178
TOI-5720 b,0,0.0,0.0,0,1.39321904,691.29,53.9707,3421.0,0.0,4179
TOI-5726.01,0,0.0,0.0,0,2.43067499,1093.03,337.3313,5874.0,0.0,4180
TOI-5786 b,0,0.0,0.0,0,6.85813,1225.0,374.462,6280.0,0.0,4181
TOI-5795 b,0,0.0,0.0,0,5.42730175,1004.56,240.6726,5708.0,0.0,4182
TOI-5799 b,0,0.0,0.0,0,1.98813928,487.3,13.3265,3521.0,0.0,4183
TOI-5799 b,0,0.0,0.0,0,1.625,518.01,11.91,3514.0,0.0,4184
TOI-5800 b,0,0.0,0.0,0,2.83310167,1037.82,274.163,4821.0,0.0,4185
TOI-5803 b,0,0.0,0.0,0,3.5038,816.0,73.722,5134.0,0.0,4186
TOI-6038 A b,0,0.0,0.0,0,6.41,1439.0,716.0,6110.0,0.0,4187
TOI-5882 b,0,0.0,0.0,0,14.1861,2317.0,4792.5,5706.0,0.0,4188
TOI-6000 b,0,0.0,0.0,0,1.01526302,1022.91,258.7482,3419.0,0.0,4189
TOI-6002 b,0,0.0,0.0,0,1.5489482,296.4,1.824,3272.0,0.0,4190
TOI-6002 b,0,0.0,0.0,0,1.65,321.4,1.6823,3229.0,0.15,4191
TOI-6008 b,0,0.0,0.0,0,1.03,707.0,41.5,3075.0,0.0,4192
TOI-6008 b,0,0.0,0.0,0,1.24654784,649.33,42.0122,3098.0,0.0,4193
TOI-6016 b,0,0.0,0.0,0,14.9702,1382.0,606.797,5807.0,0.0,4194
TOI-6016 b,0,0.0,0.0,0,13.67495645,1890.0,940.0,6110.0,0.0,4195
TOI-6029 b,0,0.0,0.0,0,11.022,1484.0,806.794,5852.0,0.0,4196
TOI-6034 b,0,0.0,0.0,0,11.92,714.0,43.0,3635.0,0.04,4197
TOI-6034 b,0,0.0,0.0,0,12.14508691,661.87,45.3541,3628.0,0.0,4198
TOI-6038 A b,0,0.0,0.0,0,4.71778,1617.0,1135.31,6305.0,0.0,4199
TOI-5817 b,0,0.0,0.0,0,3.02725841,855.96,126.8632,5809.0,0.0,4200
TOI-6894 b,0,0.0,0.0,0,9.5836785,417.9,5.54,3007.0,0.029,4201
TOI-700 b,0,0.0,0.0,0,1.037,417.0,5.0,3461.0,0.081,4202
TOI-700 b,0,0.0,0.0,0,0.96172883,384.06,5.1416,3482.0,0.0,4203
TOI-700 c,0,0.0,0.0,0,2.65,356.0,2.66,3461.0,0.078,4204
TOI-700 c,0,0.0,0.0,0,2.58692117,327.77,2.7276,3482.0,0.0,4205
TOI-700 e,0,0.0,0.0,0,0.94918578,272.9,1.3108,3482.0,0.0,4206
TOI-7041 b,0,0.0,0.0,0,9.52959263,882.37,143.259,4696.0,0.0,4207
TOI-712 b,0,0.0,0.0,0,2.24794,584.0,19.4095,4504.0,0.0,4208
TOI-712 b,0,0.0,0.0,0,2.049,650.0,22.6,4622.0,0.54,4209
TOI-712 c,0,0.0,0.0,0,2.45531,357.0,2.7056,4504.0,0.0,4210
TOI-712 c,0,0.0,0.0,0,2.701,369.9,3.08,4622.0,0.089,4211
TOI-6330 b,0,0.0,0.0,0,10.4676,392.0,3.9467,3522.0,0.0,4212
TOI-712 d,0,0.0,0.0,0,2.03857,292.0,1.215,4504.0,0.0,4213
TOI-7149 b,0,0.0,0.0,0,13.2,593.0,20.6,3363.0,0.078,4214
TOI-7149 b,0,0.0,0.0,0,11.2606,555.0,15.7673,3247.0,0.0,4215
TOI-733 b,0,0.0,0.0,0,1.992,1055.8,207.1,5585.0,0.046,4216
TOI-733 b,0,0.0,0.0,0,1.94753,1076.0,223.094,5969.0,0.0,4217
TOI-7510 b,0,0.0,0.0,0,11.65856551,1783.69,1678.5119,5586.0,0.0,4218
TOI-7510 c,0,0.0,0.0,0,9.25092411,863.55,92.4087,5586.0,0.0,4219
TOI-7510 d,0,0.0,0.0,0,6.31985446,593.78,20.6036,5586.0,0.0,4220
TOI-756 b,0,0.0,0.0,0,2.81,934.0,127.0,3657.0,0.0,4221
TOI-756 b,0,0.0,0.0,0,3.18112137,827.95,111.0558,3614.0,0.0,4222
TOI-757 b,0,0.0,0.0,0,2.17884,618.0,24.3644,5499.0,0.0,4223
TOI-762 A b,0,0.0,0.0,0,8.02723405,517.89,17.0012,3399.0,0.0,4224
TOI-712 d,0,0.0,0.0,0,2.474,313.6,1.6,4622.0,0.073,4225
TOI-6330 b,0,0.0,0.0,0,10.89,495.0,9.97,3539.0,0.34,4226
TOI-6383 A b,0,0.0,0.0,0,11.4109,660.0,31.6712,3425.0,0.0,4227
TOI-6383 A b,0,0.0,0.0,0,11.29,745.0,51.3,3444.0,0.05,4228
TOI-640 b,0,0.0,0.0,0,19.7788,1622.0,1150.12,6442.0,0.0,4229
TOI-6420 b,0,0.0,0.0,0,10.6573,895.0,106.619,5994.0,0.0,4230
TOI-6448 b,0,0.0,0.0,0,7.05099,641.0,28.1152,5920.0,0.0,4231
TOI-654.01,0,0.0,0.0,0,2.61033183,707.96,59.3669,3433.0,0.0,4232
TOI-654.01,0,0.0,0.0,0,2.378,794.0,65.0,3521.0,0.0,4233
TOI-654.01,0,0.0,0.0,0,2.37126,748.54,53.3454,3433.0,0.0,4234
TOI-6628 b,0,0.0,0.0,0,9.90639,589.0,20.0861,5265.0,0.0,4235
TOI-663 b,0,0.0,0.0,0,2.4312854,672.93,48.4615,3719.0,0.0,4236
TOI-6894 b,0,0.0,0.0,0,9.3830336,409.09,6.619,3133.0,0.0,4237
TOI-663 c,0,0.0,0.0,0,2.26,553.0,22.3,3681.0,0.0,4238
TOI-663 c,0,0.0,0.0,0,2.66263751,552.5,22.0223,3719.0,0.0,4239
TOI-663 d,0,0.0,0.0,0,1.9895244,481.31,12.6835,3719.0,0.0,4240
TOI-663 d,0,0.0,0.0,0,1.92,482.0,12.9,3681.0,0.0,4241
TOI-6651 b,0,0.0,0.0,0,5.09264,1227.0,376.594,5818.9,0.0,4242
TOI-6651 b,0,0.0,0.0,0,5.09,1493.0,817.0,5940.0,0.091,4243
TOI-669 b,0,0.0,0.0,0,2.51666,1146.0,286.87,5581.9,0.0,4244
TOI-669 b,0,0.0,0.0,0,2.6,1235.0,388.2,5600.0,0.23,4245
TOI-672 b,0,0.0,0.0,0,5.1614854,613.48,33.4742,3765.0,0.0,4246
TOI-674 b,0,0.0,0.0,0,5.25,635.0,38.4,3514.0,0.0,4247
TOI-674 b,0,0.0,0.0,0,5.27060027,644.29,40.7228,3467.0,0.0,4248
TOI-677 b,0,0.0,0.0,0,13.0203,690.0,37.6345,6446.0,0.0,4249
TOI-663 b,0,0.0,0.0,0,2.27,674.0,49.1,3681.0,0.0,4250
WASP-49 b,0,0.0,0.0,0,12.68410234,1270.34,615.4709,5600.0,0.0,4251
WASP-5 b,0,0.0,0.0,0,12.96216425,1602.75,1559.4762,5700.0,0.0,4252
WASP-50 b,0,0.0,0.0,0,13.14068336,1307.33,690.3398,5400.0,0.0,4253
WASP-52 b,0,0.0,0.0,0,15.55890793,1265.31,605.7625,5087.0,0.0,4254
WASP-53 b,0,0.0,0.0,0,12.43162281,1005.6,241.6656,4953.0,0.0,4255
WASP-54 b,0,0.0,0.0,0,17.00865915,1622.82,1639.1072,6097.47,0.0,4256
WASP-55 b,0,0.0,0.0,0,14.72860064,1342.0,504.0,6096.0,0.0,4257
WASP-55 b,0,0.0,0.0,0,14.64677635,1188.54,471.6016,6070.0,0.0,4258
WASP-56 b,0,0.0,0.0,0,12.4681,1281.0,447.82,5797.0,0.0,4259
WASP-57 b,0,0.0,0.0,0,12.90077515,1313.0,702.385,5878.0,0.0,4260
WASP-58 b,0,0.0,0.0,0,13.54780189,1143.95,404.7112,5930.0,0.0,4261
WASP-124 b,0,0.0,0.0,0,14.201803,1270.19,615.1659,6050.0,0.0,4262
CoRoT-2 b,0,0.0,0.0,0,16.92270968,1409.55,932.9076,5529.0,0.0,4263
CoRoT-20 b,0,0.0,0.0,0,15.39650566,935.32,180.8704,5880.0,0.0,4264
CoRoT-32 b,0,0.0,0.0,0,6.38913,938.0,132.26,5970.0,0.0,4265
CoRoT-4 b,0,0.0,0.0,0,13.43739593,963.83,203.9517,6190.0,0.0,4266
CoRoT-5 b,0,0.0,0.0,0,18.38267405,1350.57,786.2949,6100.0,0.0,4267
DS Tuc A b,0,0.0,0.0,0,6.17576816,836.71,115.8276,5414.0,0.0,4268
AU Mic b,0,0.0,0.0,0,4.02692583,754.62,76.6379,3588.0,0.0,4269
EPIC 211945201 b,0,0.0,0.0,0,5.5,809.0,101.0,6019.0,0.0,4270
EPIC 211945201 b,0,0.0,0.0,0,5.50689,662.0,31.9085,6128.0,0.0,4271
EPIC 220674823 b,0,0.0,0.0,0,1.676,2299.0,4656.0,5578.0,0.0,4272
EPIC 220674823 b,0,0.0,0.0,0,1.725,2300.0,4670.0,5532.0,0.0,4273
EPIC 220674823 b,0,0.0,0.0,0,1.87,2115.0,4740.0,5496.0,0.0,4274
CoRoT-19 b,0,0.0,0.0,0,13.49322275,1470.09,1103.809,6090.0,0.0,4275
WASP-28 b,0,0.0,0.0,0,14.2632,1430.0,695.65,6134.0,0.0,4276
WASP-29 b,0,0.0,0.0,0,7.23153,1091.0,235.573,4800.0,0.0,4277
WASP-3 b,0,0.0,0.0,0,16.4012,1825.0,1845.3,6352.0,0.0,4278
WASP-31 b,0,0.0,0.0,0,17.28610645,1423.7,970.9417,6302.0,0.0,4279
WASP-32 b,0,0.0,0.0,0,12.4543,1388.0,616.33,6427.0,0.0,4280
WASP-33 b,0,0.0,0.0,0,18.21793114,2510.79,9392.0471,7398.5,0.0,4281
WASP-34 b,0,0.0,0.0,0,13.3926,1084.0,229.962,5700.0,0.0,4282
WASP-35 b,0,0.0,0.0,0,14.86195464,1338.29,758.1026,6072.0,0.0,4283
WASP-36 b,0,0.0,0.0,0,13.30845019,1566.36,1422.6075,5959.0,0.0,4284
WASP-37 b,0,0.0,0.0,0,13.50735058,1232.5,545.3338,5849.09,0.0,4285
WASP-39 b,0,0.0,0.0,0,15.54468636,1075.59,316.312,5326.6,0.0,4286
WASP-48 b,0,0.0,0.0,0,18.05375882,1949.02,3410.2601,6148.0,0.0,4287
WASP-41 b,0,0.0,0.0,0,13.7594,1199.0,344.149,5545.0,0.0,4288
WASP-42 b,0,0.0,0.0,0,10.7801,953.0,137.118,5315.0,0.0,4289
WASP-43 b,0,0.0,0.0,0,13.11183627,1302.84,680.8953,4400.0,0.0,4290
WASP-44 b,0,0.0,0.0,0,12.2562719,1235.08,549.9141,5410.0,0.0,4291
WASP-44 b,0,0.0,0.0,0,12.3299,1337.0,533.0,5420.0,0.0,4292
WASP-45 b,0,0.0,0.0,0,10.603714,1153.0,294.0,5150.0,0.0,4293
WASP-45 b,0,0.0,0.0,0,10.92571149,1085.53,328.1565,5100.0,0.0,4294
WASP-46 b,0,0.0,0.0,0,13.18745031,1525.9,1281.2408,5600.0,0.0,4295
WASP-47 b,0,0.0,0.0,0,12.251,1146.0,409.0,5476.0,0.0,4296
WASP-47 b,0,0.0,0.0,0,12.1616,1259.0,417.295,5576.0,0.0,4297
WASP-47 d,0,0.0,0.0,0,3.58,885.0,145.0,5476.0,0.0,4298
WASP-47 e,0,0.0,0.0,0,1.79,1992.0,3740.0,5476.0,0.0,4299
WASP-4 b,0,0.0,0.0,0,14.8542602,1497.55,1188.6219,5436.0,0.0,4300
BD-14 3065 b,0,0.0,0.0,0,20.7112,1404.0,646.761,6736.9,0.0,4301
WASP-65 b,0,0.0,0.0,0,13.18791073,1418.56,957.0053,5785.79,0.0,4302
WASP-66 b,0,0.0,0.0,0,13.03234369,1569.7,1434.7739,6580.0,0.0,4303
WASP-67 b,0,0.0,0.0,0,14.10377302,944.54,188.1062,5417.0,0.0,4304
WASP-68 b,0,0.0,0.0,0,13.35263443,1374.48,843.4794,5692.5,0.0,4305
WASP-69 b,0,0.0,0.0,0,12.26589028,934.92,180.5564,4746.0,0.0,4306
WASP-7 b,0,0.0,0.0,0,13.0889,1386.0,612.686,6562.0,0.0,4307
WASP-70 A b,0,0.0,0.0,0,12.84369364,1287.38,649.1548,5808.0,0.0,4308
WASP-71 b,0,0.0,0.0,0,14.91382302,1945.35,3384.6097,6059.0,0.0,4309
WASP-72 b,0,0.0,0.0,0,18.2508,1864.0,2007.96,6250.0,0.0,4310
WASP-73 b,0,0.0,0.0,0,13.62377318,1755.08,2242.3605,6036.0,0.0,4311
EPIC 220674823 b,0,0.0,0.0,0,1.82,2063.0,4293.0,5496.0,0.0,4312
WASP-75 b,0,0.0,0.0,0,13.3413,1232.0,383.047,6089.0,0.0,4313
WASP-76 b,0,0.0,0.0,0,20.78145022,2228.0,4104.0,6329.0,0.0,4314
WASP-76 b,0,0.0,0.0,0,20.68056939,2231.0,4130.0,6366.0,0.016,4315
WASP-76 b,0,0.0,0.0,0,21.95555489,2159.43,5139.0266,6278.2,0.0,4316
WASP-77 A b,0,0.0,0.0,0,13.09118126,1544.01,1343.1568,5500.0,0.0,4317
WASP-77 A b,0,0.0,0.0,0,13.78704626,1715.0,1440.0,5617.0,0.0074,4318
WASP-78 b,0,0.0,0.0,0,18.78740193,2124.3,4812.6238,6291.0,0.0,4319
WASP-79 b,0,0.0,0.0,0,17.28055672,1624.53,1645.9887,6600.0,0.0,4320
WASP-8 b,0,0.0,0.0,0,12.7393,1059.0,209.118,5600.0,0.0,4321
WASP-80 b,0,0.0,0.0,0,11.79968678,744.08,72.442,3965.0,0.0,4322
WASP-81 b,0,0.0,0.0,0,14.55416593,1446.3,1034.0911,5962.0,0.0,4323
WASP-82 b,0,0.0,0.0,0,18.4904,2151.0,3557.29,6441.6,0.0,4324
WASP-74 b,0,0.0,0.0,0,15.7532,1337.0,531.159,5806.0,0.0,4325
EPIC 220674823 c,0,0.0,0.0,0,2.84,804.0,70.0,5578.0,0.17,4326
EPIC 220674823 c,0,0.0,0.0,0,2.77,722.0,64.0,5496.0,0.0,4327
EPIC 220674823 c,0,0.0,0.0,0,2.836,805.0,70.0,5532.0,0.13,4328
EPIC 220674823 c,0,0.0,0.0,0,3.01,740.0,71.0,5496.0,0.0,4329
EPIC 229004835 b,0,0.0,0.0,0,2.332,804.0,69.7,5868.0,0.23,4330
EPIC 229004835 b,0,0.0,0.0,0,2.18,734.0,68.9,5839.0,0.0,4331
EPIC 246851721 b,0,0.0,0.0,0,11.780659,1401.0,642.0,6202.0,0.0,4332
EPIC 246851721 b,0,0.0,0.0,0,13.70374653,1406.03,923.6302,6513.0,0.0,4333
EPIC 248847494 b,0,0.0,0.0,0,12.44199,183.0,0.19,4898.0,0.0,4334
EPIC 249893012 b,0,0.0,0.0,0,1.95,1616.0,1037.0,5430.0,0.06,4335
EPIC 249893012 c,0,0.0,0.0,0,3.67,990.0,160.0,5430.0,0.07,4336
WASP-63 b,0,0.0,0.0,0,15.17673459,1469.91,1103.2708,5570.0,0.0,4337
G 9-40 b,0,0.0,0.0,0,2.06081,393.0,3.9983,3413.0,0.0,4338
G 9-40 b,0,0.0,0.0,0,2.025,456.0,7.2,3348.0,0.0,4339
G 9-40 b,0,0.0,0.0,0,1.9,440.6,6.27,3395.0,0.0,4340
GJ 1132 b,0,0.0,0.0,0,1.19151465,583.8,19.3,3229.0,0.0118,4341
GJ 1132 b,0,0.0,0.0,0,1.21456642,545.71,20.9593,3202.0,0.0,4342
CoRoT-1 b,0,0.0,0.0,0,20.5944,2036.0,2852.63,5950.0,0.0,4343
WASP-59 b,0,0.0,0.0,0,11.52852644,633.37,38.0328,4302.0,0.0,4344
WASP-6 b,0,0.0,0.0,0,12.74000711,1036.74,273.0273,5375.0,0.0,4345
WASP-6 b,0,0.0,0.0,0,12.5428494,1167.0,288.0,5438.0,0.0,4346
WASP-60 b,0,0.0,0.0,0,13.83954023,1406.74,925.4935,6001.0,0.0,4347
WASP-61 b,0,0.0,0.0,0,14.52229131,1455.98,1062.0298,6244.5,0.0,4348
WASP-62 b,0,0.0,0.0,0,15.4706,1408.0,653.252,6280.0,0.0,4349
EPIC 249893012 d,0,0.0,0.0,0,3.94,752.0,53.0,5430.0,0.15,4350
WASP-15 b,0,0.0,0.0,0,14.937131,1512.78,1237.7366,6300.0,0.0,4351
WASP-150 b,0,0.0,0.0,0,11.44628951,1379.03,854.7074,6310.0,0.0,4352
WASP-151 b,0,0.0,0.0,0,13.22170304,1206.89,501.4021,5846.0,0.0,4353
WASP-151 b,0,0.0,0.0,0,12.66617,1290.0,460.0,5871.0,0.003,4354
WASP-153 b,0,0.0,0.0,0,17.37395,1700.0,1400.0,5914.0,0.009,4355
WASP-153 b,0,0.0,0.0,0,15.63990824,1590.67,1512.9974,5768.2,0.0,4356
WASP-154 b,0,0.0,0.0,0,10.76062147,994.0,162.0,4774.0,0.0,4357
WASP-154 b,0,0.0,0.0,0,11.0835,955.0,138.253,4780.0,0.0,4358
WASP-155 b,0,0.0,0.0,0,13.45077684,1468.0,771.0,5660.0,0.0,4359
WASP-155 b,0,0.0,0.0,0,13.4185,1522.0,891.85,5660.5,0.0,4360
WASP-156 b,0,0.0,0.0,0,5.71659,970.0,150.0,4910.0,0.007,4361
WASP-26 b,0,0.0,0.0,0,13.80446613,1509.04,1225.5264,6034.0,0.0,4362
WASP-158 b,0,0.0,0.0,0,12.8031,1527.0,903.013,6239.0,0.0,4363
WASP-159 b,0,0.0,0.0,0,12.3434,1761.0,1599.92,5909.0,0.0,4364
WASP-16 b,0,0.0,0.0,0,11.857124,1194.99,481.917,5700.0,0.0,4365
WASP-160 B b,0,0.0,0.0,0,12.5471,1061.0,210.575,5160.0,0.0,4366
WASP-161 b,0,0.0,0.0,0,12.811887,1557.0,990.0,6400.0,0.0,4367
WASP-161 b,0,0.0,0.0,0,13.4237,1507.0,857.119,6410.0,0.0,4368
WASP-162 b,0,0.0,0.0,0,12.3182,925.0,121.918,5473.0,0.0,4369
