planet_radius_earth,planet_mass_earth,orbital_period_days,semi_major_axis_AU,equilibrium_temp_K,planet_density,star_temp_K,star_luminosity,star_metallicity,habitability_score,stellar_compatibility,orbital_stability,star_F,star_G,star_K,star_M
0.5027422303473491,0.0,0.0016210944481120633,0.012785533275056733,0.0,0.0,0.14216867469879513,0.3503522563446944,0.46875,0.0,0.23254504504504503,0.877,False,False,True,False
0.5027422303473491,0.0,0.0016152689661526462,0.012682519079700612,0.0,0.0,0.14216867469879513,0.3503522563446944,0.46875,0.0,0.23254504504504503,0.87,False,False,True,False
0.5027422303473491,0.0,0.006463631425779,0.030180215976618727,0.0,0.0,0.62897074010327,0.3503522563446944,0.641,0.0,0.971193693693694,0.0,False,True,False,False
0.5027422303473491,0.0,0.006472039337885376,0.030783584835133142,0.0,0.0,0.6437177280550777,0.4048830151433312,0.65,0.0,0.9470720720720722,0.0,False,True,False,False
0.5027422303473491,0.0,0.006503268725709056,0.030930747971356167,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.006463631425779,0.030783584835133142,0.0,0.0,0.6471600688468158,0.3503522563446944,0.65,0.0,0.9414414414414409,0.0,False,True,False,False
0.5027422303473491,0.0,0.006608968192189204,0.030930747971356167,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.01435745976336463,0.052858055268587445,0.0,0.0,0.6437177280550777,0.4048830151433312,0.65,0.0,0.9470720720720722,0.0,False,True,False,False
0.5027422303473491,0.0,0.045556819329522075,0.1136364305286983,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.013732872006891026,0.04997365779861608,0.0,0.0,0.62897074010327,0.3503522563446944,0.641,0.0,0.971193693693694,0.0,False,True,False,False
0.5027422303473491,0.0,0.08408907938273982,0.17058856424701038,0.0,0.0,0.6437177280550777,0.4048830151433312,0.65,0.0,0.9470720720720722,0.0,False,True,False,False
0.5027422303473491,0.0,0.11410532560250015,0.20296445421607673,0.0,0.0,0.62897074010327,0.3503522563446944,0.641,0.0,0.971193693693694,0.0,False,True,False,False
0.5027422303473491,0.0,2.3355707744231137e-05,0.0006497252464246717,0.0,0.0,0.6054251290877797,0.3503522563446944,0.753625,0.0,0.9902927927927925,0.05235,False,True,False,False
0.5027422303473491,0.0,2.3355546192205663e-05,0.0006445745366568656,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.052,False,True,False,False
0.5027422303473491,0.0,2.3355636276978234e-05,0.0006548759561924776,0.0,0.0,0.6044750430292598,0.39293583222261513,0.7375,0.0,0.9887387387387387,0.0526999999999999,False,True,False,False
0.5027422303473491,0.0,2.3346717884493973e-05,0.0013636136202425837,0.0,0.0,0.6096385542168674,0.3503522563446944,0.75,0.0,0.9971846846846844,0.1008599999999999,False,True,False,False
0.5027422303473491,0.0,8.591179356348501e-05,0.0015717022948619464,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.1149999999999999,False,True,False,False
0.5027422303473491,0.0,8.594782747251234e-05,0.0015717022948619464,0.0,0.0,0.5545611015490532,0.3503522563446944,0.79375,0.0,0.9070945945945943,0.1149999999999999,False,True,False,False
0.5027422303473491,0.0,8.593953967343604e-05,0.0015717022948619464,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.1149999999999999,False,True,False,False
0.5027422303473491,0.0,8.593581616950322e-05,0.0015481561930662617,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.1133999999999999,False,True,False,False
0.5027422303473491,0.0,8.593737763889441e-05,0.0015540427185151827,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.1138,False,True,False,False
0.5027422303473491,0.0,8.594008018207145e-05,0.0015893618712087096,0.0,0.0,0.45297418244406207,0.3503522563446944,0.8645625,0.0,0.7409290540540545,0.1161999999999999,False,True,False,False
0.5027422303473491,0.0,8.593941956040595e-05,0.0015481561930662617,0.0,0.0,0.4027538726333906,0.3503522563446944,0.84375,0.0,0.6587837837837838,0.1133999999999999,False,True,False,False
0.5027422303473491,0.0,8.593913128913374e-05,0.0016158512357288548,0.0,0.0,0.41170395869191045,0.3503522563446944,0.86875,0.0,0.6734234234234231,0.118,False,True,False,False
0.5027422303473491,0.0,8.591779921498957e-05,0.0014981207267504319,0.0,0.0,0.4123924268502581,0.3503522563446944,0.76875,0.0,0.6745495495495497,0.1099999999999999,False,True,False,False
0.5027422303473491,0.0,8.604992354808975e-05,0.0015717022948619464,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.1149999999999999,False,True,False,False
0.5027422303473491,0.0,0.0002642652296851245,0.003411241497649805,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.24,False,True,False,False
0.5027422303473491,0.0,0.0002644778297483857,0.003367092556782896,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.237,False,True,False,False
0.5027422303473491,0.0,0.00026455950660884763,0.003514255693005925,0.0,0.0,0.41170395869191045,0.3503522563446944,0.86875,0.0,0.6734234234234231,0.247,False,True,False,False
0.5027422303473491,0.0,0.00026459133656182176,0.0033715074508695875,0.0,0.0,0.4027538726333906,0.3503522563446944,0.84375,0.0,0.6587837837837838,0.2373,False,True,False,False
0.5027422303473491,0.0,0.0002644700224014298,0.0033818088704051993,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.238,False,True,False,False
0.5027422303473491,0.0,0.0002617752865713365,0.003411241497649805,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.24,False,True,False,False
0.5027422303473491,0.0,0.000264494045007448,0.003458333701241174,0.0,0.0,0.45297418244406207,0.3503522563446944,0.8645625,0.0,0.7409290540540545,0.2431999999999999,False,True,False,False
0.5027422303473491,0.0,0.028945187267926022,0.08140770369585501,0.0,0.0,0.45297418244406207,0.3503522563446944,0.8645625,0.0,0.7409290540540545,0.0,False,True,False,False
0.5027422303473491,0.0,0.027293633104173706,0.07758146215405627,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.03133543656673847,0.08479245582898466,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.0,False,True,False,False
0.5027422303473491,0.0,0.03347464963266056,0.08754440647635531,0.0,0.0,0.4027538726333906,0.3503522563446944,0.84375,0.0,0.6587837837837838,0.0,False,True,False,False
0.5027422303473491,0.0,0.03218823908038512,0.08670557659988405,0.0,0.0,0.5545611015490532,0.3503522563446944,0.79375,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.027127877122648015,0.07724298694074329,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.02947969025183132,0.08037756174229381,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.0,False,True,False,False
0.5027422303473491,0.0,0.03224829559543066,0.08582259778254586,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.0,False,True,False,False
0.5027422303473491,0.0,0.02881906858633039,0.08229068251319317,0.0,0.0,0.41170395869191045,0.3503522563446944,0.86875,0.0,0.6734234234234231,0.0,False,True,False,False
0.5027422303473491,0.0,6.00412029343668e-05,0.0013636136202425837,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.1008599999999999,False,True,False,False
0.5027422303473491,0.0,2.370454809583422e-06,0.0013636136202425837,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.1008599999999999,False,True,False,False
0.5027422303473491,0.0,2.3704455608801057e-06,0.00011228547293817087,0.0,0.0,0.45297418244406207,0.3503522563446944,0.8645625,0.0,0.7409290540540545,0.01583,False,True,False,False
0.5027422303473491,0.0,2.370428745055892e-06,0.0013636136202425837,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.1008599999999999,False,True,False,False
0.5027422303473491,0.0,2.3704545693573618e-06,0.00011478724625396237,0.0,0.0,0.41170395869191045,0.3503522563446944,0.86875,0.0,0.6734234234234231,0.016,False,True,False,False
0.5027422303473491,0.0,1.4743261765130253e-05,0.0004341312518579346,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.0376999999999999,False,True,False,False
0.5027422303473491,0.0,1.481088540107153e-05,0.00043854614594462547,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.038,False,True,False,False
0.5027422303473491,0.0,2.370456070770238e-06,0.0013636136202425837,0.0,0.0,0.42409638554216866,0.3503522563446944,0.81875,0.0,0.6936936936936937,0.1008599999999999,False,True,False,False
0.36745886654478976,0.0,2.370436552402848e-06,0.0013636136202425837,0.0,0.0,0.43717728055077454,0.3503522563446944,0.85625,0.0,0.7150900900900901,0.1008599999999999,False,True,False,False
0.5027422303473491,0.0,0.0015636203632134827,0.01128446928558184,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.775,False,True,False,False
0.5027422303473491,0.0,0.0015666231889657596,0.011210887717470325,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.77,False,True,False,False
0.5027422303473491,0.0,0.001559416407160295,0.011372767167315657,0.0,0.0,0.42960413080895,0.32818517064906094,0.84375,0.0,0.7027027027027022,0.781,False,True,False,False
0.5027422303473491,0.0,0.0015653019456347578,0.011534646617160988,0.0,0.0,0.45297418244406207,0.3503522563446944,0.8645625,0.0,0.7409290540540545,0.792,False,True,False,False
0.5027422303473491,0.0,0.0015586957289797484,0.011222660768368168,0.0,0.0,0.4027538726333906,0.3503522563446944,0.84375,0.0,0.6587837837837838,0.7708,False,True,False,False
0.5027422303473491,0.0,0.0015628996850329362,0.011681809753384018,0.0,0.0,0.41170395869191045,0.3503522563446944,0.86875,0.0,0.6734234234234231,0.802,False,True,False,False
0.5027422303473491,0.0,0.00539702771857023,0.03225521619736343,0.0,0.0,0.3359724612736661,0.5949421196000637,0.54375,0.0,0.5495495495495493,0.0,False,False,True,False
0.5027422303473491,0.0,0.005251534805220907,0.03196088992491737,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.005609027216680981,0.030930747971356167,0.0,0.0,0.32220309810671255,0.3503522563446944,0.6225625,0.0,0.5270270270270272,0.0,False,True,False,False
0.5027422303473491,0.0,0.005522305608955224,0.029724010254327336,0.0,0.0,0.32323580034423416,0.5837896021232528,0.51875,0.0,0.5287162162162162,0.0,False,False,True,False
0.5027422303473491,0.0,2.326083706797885e-05,0.0006180998884503428,0.0,0.0,0.5421686746987953,0.3479935183278218,0.61875,0.0,0.8868243243243241,0.050201,False,True,False,False
0.5027422303473491,0.0,2.326005633328326e-05,0.0006086667314184466,0.0,0.0,0.5451187607573149,0.3503522563446944,0.6421875,0.0,0.8916497747747747,0.04956,False,True,False,False
0.5027422303473491,0.0,0.00022628789183092759,0.0030801244411479906,0.0,0.0,0.5421686746987953,0.3479935183278218,0.61875,0.0,0.8868243243243241,0.2175,False,True,False,False
0.5027422303473491,0.0,0.00022673651399831776,0.0030448052884544637,0.0,0.0,0.5451187607573149,0.3503522563446944,0.6421875,0.0,0.8916497747747747,0.2151,False,True,False,False
0.5027422303473491,0.0,0.000736702207551458,0.006884291512513282,0.0,0.0,0.5421686746987953,0.3479935183278218,0.61875,0.0,0.8868243243243241,0.476,False,True,False,False
0.5027422303473491,0.0,0.0044127014369738475,0.025750605576305558,0.0,0.0,0.2836488812392426,0.5729052113732362,0.75625,0.130572976276172,0.46396396396396344,0.242,False,True,False,False
0.5027422303473491,0.0,0.004778445613601179,0.028281811519341653,0.0,0.0,0.2728123924268504,0.3503522563446944,0.680125,0.0,0.44623873873873876,0.07,False,True,False,False
0.5027422303473491,0.0,6.00412029343668e-05,0.02636869074844228,0.0,0.0,0.5545611015490532,0.5842559094741996,0.6225625,0.013561836797050085,0.9070945945945943,0.1999999999999999,False,True,False,False
0.5027422303473491,0.0,0.0045802591139509005,0.027840322110672566,0.0,0.0,0.27194492254733205,0.5710438678640403,0.75625,0.0,0.4448198198198199,0.1,False,False,True,False
0.5027422303473491,0.0,6.00412029343668e-05,0.03232879776547494,0.0,0.0,0.5545611015490532,0.5842559094741996,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.005979575914511957,0.031563549457115196,0.0,0.0,0.2836488812392426,0.5729052113732362,0.75625,0.0,0.46396396396396344,0.0,False,True,False,False
0.5027422303473491,0.0,0.0006987621047365892,0.006957873080624796,0.0,0.0,0.4946643717728054,0.4541367290870868,0.56875,0.0,0.8091216216216215,0.481,False,True,False,False
0.5027422303473491,0.0,0.0006987666089752176,0.006891649669324433,0.0,0.0,0.5094182444061961,0.3503522563446944,0.599875,0.0,0.8332545045045041,0.4764999999999999,False,True,False,False
0.5027422303473491,0.0,0.0006987344787396683,0.006957873080624796,0.0,0.0,0.5139414802065405,0.3503522563446944,0.6225625,0.0,0.8406531531531529,0.481,False,True,False,False
0.5027422303473491,0.0,0.0006987404843911728,0.0065899652400672245,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.4559999999999999,False,True,False,False
0.5027422303473491,0.0,0.0006987368810002701,0.006943156767002493,0.0,0.0,0.5263339070567985,0.3503522563446944,0.5875,0.0,0.8609234234234231,0.48,False,True,False,False
0.5027422303473491,0.0,0.004153257291977119,0.030783584835133142,0.0,0.0,0.29053356282271947,0.7025813997769497,0.625,0.0,0.47522522522522515,0.0,False,True,False,False
0.5027422303473491,0.0,0.004181603967078614,0.0280169178741402,0.0,0.0,0.2777969018932873,0.6995698314687515,0.6875,0.0,0.45439189189189166,0.088,False,True,False,False
0.5027422303473491,0.0,0.012319261755749131,0.057699722450325085,0.0,0.0,0.2777969018932873,0.6995698314687515,0.6875,0.0,0.45439189189189166,0.0,False,True,False,False
0.5027422303473491,0.0,0.0005583343578662074,0.006678263121801042,0.0,0.0,0.2908777969018932,0.7013107122456196,0.60625,0.0,0.47578828828828845,0.4619999999999999,False,True,False,False
0.5027422303473491,0.0,0.0005588748665016173,0.007090319903225522,0.0,0.0,0.2910154905335627,0.3503522563446944,0.60625,0.0,0.4760135135135135,0.49,False,False,True,False
0.5027422303473491,0.0,0.0005588748665016173,0.007090319903225522,0.0,0.0,0.2908777969018932,0.3503522563446944,0.60625,0.0,0.47578828828828845,0.49,False,True,False,False
0.5027422303473491,0.0,6.00412029343668e-05,0.03181372678869434,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.006037049999410538,0.030842450089622355,0.0,0.0,0.2519793459552495,0.708462701240766,0.55625,0.0,0.41216216216216184,0.0,False,True,False,False
0.5027422303473491,0.0,0.005719531204364773,0.036670110284054286,0.0,0.0,0.2695352839931153,0.7119075467958855,0.5875,0.0,0.44087837837837807,0.0,False,True,False,False
0.5027422303473491,0.0,0.0010873721989023595,0.010180745763909123,0.0,0.0,0.2282271944922547,0.3503522563446944,0.60625,0.0,0.3733108108108105,0.7,False,False,True,False
0.5027422303473491,0.0,4.877410584613972e-05,0.0013636136202425837,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.1008599999999999,False,True,False,False
0.6520414381474711,0.0,0.00011120748959893891,0.0014981207267504319,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.1099999999999999,False,True,False,False
0.5027422303473491,0.0,0.0028920704760208027,0.019010533937290845,0.0,0.0,0.0320137693631668,0.8910472874512806,0.18125000000000002,0.0,0.05236486486486491,0.7,False,True,False,False
0.5027422303473491,0.0,0.0016131069316110067,0.011358050853693354,0.0,0.0,0.29672977624784846,0.3503522563446944,0.73125,0.0,0.48536036036036023,0.78,False,True,False,False
0.5027422303473491,0.0,0.0016131069316110067,0.011313901912826446,0.0,0.0,0.3462994836488813,0.3042772041765595,0.6875,0.0,0.5664414414414414,0.777,False,False,True,False
0.5027422303473491,0.0,0.0009181329395040309,0.008355922874743568,0.0,0.0,0.22271944922547338,0.6714942430471631,0.4875,0.0,0.3643018018018016,0.576,False,True,False,False
0.5027422303473491,0.0,0.0008236039848223526,0.007811419270718363,0.0,0.0,0.2733218588640276,0.7569839240540761,0.8,0.0,0.4470720720720718,0.539,False,False,True,False
0.5027422303473491,0.0,0.0022778724966500768,0.021217980980636274,0.0,0.0,0.04647160068846801,0.9823658103450286,0.0,0.0,0.07601351351351315,0.55,False,False,True,False
0.5027422303473491,0.0,0.0022778724966500768,0.01533145553171513,0.0,0.0,0.0884681583476763,0.3503522563446944,0.13124999999999998,0.0,0.14470720720720687,0.95,False,True,False,False
0.5027422303473491,0.0,0.003733402195293757,0.02945911660912588,0.0,0.0,0.04647160068846801,0.9823658103450286,0.0,0.0,0.07601351351351315,0.0,False,False,True,False
0.5027422303473491,0.0,0.0034704147159093424,0.019010533937290845,0.0,0.0,0.10120481927710845,0.7472691875760178,0.33749999999999997,0.0,0.16554054054054035,0.7,False,False,True,False
0.5196384856794637,0.0,0.0002483144835376956,0.0013636136202425837,0.0,0.0,0.5855421686746989,0.3503522563446944,0.5875,0.0,0.9577702702702702,0.1008599999999999,False,True,False,False
0.5027422303473491,0.0,0.011335175700212932,0.06831018457200547,0.0,0.0,0.17142857142857149,0.9182485495898438,0.60625,0.0,0.28040540540540526,0.0,False,True,False,False
0.5027422303473491,0.0,0.0007369424336116401,0.007826135584340666,0.0,0.0,0.17142857142857149,0.7530980294628528,0.5,0.0,0.28040540540540526,0.54,False,True,False,False
0.5027422303473491,0.0,0.0018469670011983352,0.012093866534808496,0.0,0.0,0.34492254733218597,0.3503522563446944,0.56875,0.0,0.564189189189189,0.83,False,False,True,False
0.5027422303473491,0.0,0.002355765796664141,0.014595639850599985,0.0,0.0,0.1418244406196214,0.694809610594503,0.5,0.28272707499339705,0.23198198198198172,1.0,False,False,True,False
0.5027422303473491,0.0,0.004400089568814284,0.024897059386211992,0.0,0.0,0.1831325301204818,0.6850948741164447,0.54375,0.0,0.2995495495495497,0.3,False,True,False,False
0.5027422303473491,0.0,0.015552584412770853,0.06168784344196917,0.0,0.0,0.3239242685025818,0.6520647700910465,0.50625,0.0,0.5298423423423424,0.0,False,False,True,False
0.5027422303473491,0.0,0.0015929879990707512,0.011358050853693354,0.0,0.0,0.34767641996557663,0.3503522563446944,0.7375,0.0,0.5686936936936937,0.78,False,False,True,False
0.5027422303473491,0.0,0.007195600231154028,0.030194932290241026,0.0,0.0,0.3435456110154904,0.3503522563446944,0.56875,0.0,0.5619369369369367,0.0,False,False,True,False
0.5027422303473491,0.0,2.120570312312051e-05,0.0005091844513316793,0.0,0.0,0.11084337349397577,0.167882304024621,0.5375,0.0,0.1813063063063063,0.0427999999999999,False,False,True,False
0.5027422303473491,0.0,0.0007542987664598008,0.006280922653998864,0.0,0.0,0.11084337349397577,0.167882304024621,0.5375,0.0,0.1813063063063063,0.435,False,False,True,False
0.5027422303473491,0.0,3.157866440178598e-05,0.0007034397911460772,0.0,0.0,0.2561101549053355,0.3503522563446944,0.58125,0.0,0.41891891891891886,0.056,False,False,True,False
0.5027422303473491,0.0,3.157866440178598e-05,0.0007623050456352885,0.0,0.0,0.28020654044750426,0.3503522563446944,0.5875,0.0,0.4583333333333335,0.06,False,True,False,False
0.5027422303473491,0.0,0.0014248898134582879,0.009886419491463067,0.0,0.0,0.2561101549053355,0.3503522563446944,0.58125,0.0,0.41891891891891886,0.68,False,False,True,False
0.5027422303473491,0.0,1.8893347124322125e-05,0.0005445036040252062,0.0,0.0,0.4788296041308089,0.3503522563446944,0.86375,0.0,0.7832207207207205,0.0452,False,True,False,False
0.5027422303473491,0.0,1.8893347124322125e-05,0.00046797877318923125,0.0,0.0,0.4788296041308089,0.3503522563446944,0.8625,0.0,0.7832207207207205,0.04,False,True,False,False
0.5027422303473491,0.0,1.8894157887275244e-05,0.0005415603413007455,0.0,0.0,0.47526333907056806,0.3503522563446944,0.85625,0.0,0.7773873873873876,0.045,False,True,False,False
0.5027422303473491,0.0,1.888872277266362e-05,0.0005562766549230485,0.0,0.0,0.4812392426850258,0.3503522563446944,0.9375,0.0,0.7871621621621623,0.046,False,False,True,False
0.5027422303473491,0.0,0.009811181574417337,0.034609826376931885,0.0,0.0,0.18864027538726336,0.21021912559599906,0.40625,0.0,0.3085585585585582,0.0,False,True,False,False
0.5027422303473491,0.0,0.010009368074067616,0.03343252128714765,0.0,0.0,0.16282271944922533,0.3503522563446944,0.325,0.0,0.2663288288288288,0.0,False,False,True,False
0.5027422303473491,0.0,0.0004435663576141827,0.004294220314987976,0.0,0.0,0.18864027538726336,0.21021912559599906,0.40625,0.0,0.3085585585585582,0.3,False,True,False,False
0.5027422303473491,0.0,0.004287783825622611,0.024308406841319876,0.0,0.0,0.18691910499139408,0.3503522563446944,0.575,0.0,0.3057432432432434,0.3400000000000001,False,True,False,False
0.5027422303473491,0.0,0.004287783885679126,0.030783584835133142,0.0,0.0,0.5545611015490532,0.3503522563446944,0.6225625,0.0,0.9070945945945943,0.0,False,True,False,False
0.5027422303473491,0.0,0.003935252022248783,0.01959918648218296,0.0,0.0,0.2282271944922547,0.3503522563446944,0.63125,0.0,0.3733108108108105,0.6599999999999999,False,True,False,False
0.5027422303473491,0.0,0.0039352521423618135,0.01959918648218296,0.0,0.0,0.24509466437177285,0.2347196909936621,0.60625,0.0,0.400900900900901,0.6599999999999999,False,False,True,False
